date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,cumulative_confirmed_for_each_Location,precentage_of_recovered_per_day,precentage_of_tested_per_day,precentage_of_deceased_per_day,precentage_of_confirmed_per_day,precentage_of_death_from_confirmed,recovery-rate,case_to_recovery_ratio
2022-05-13,Us_Ma_25001,152.0,2.0,,,37644.0,584.0,87779.05924540068,2406760.221967655,37644.0,,,0.003424657534246575,0.004037828073530974,0.01551376049304006,2.331820721639589,0.42884943543038045
2022-05-13,Us_Me_23031,135.0,0.0,,,41973.0,291.0,87779.05924540068,2406760.221967655,41973.0,,,0.0,0.0032163533700235868,0.006933028375384176,2.0913220223810707,0.47816643697054934
2022-05-13,Us_Mi_26003,0.0,0.0,,,1880.0,13.0,87779.05924540068,2406760.221967655,1880.0,,,0.0,0.0,0.006914893617021276,46.690988960319515,0.021417408846273384
2022-05-13,Us_Mi_26061,0.0,0.0,,,7982.0,92.0,87779.05924540068,2406760.221967655,7982.0,,,0.0,0.0,0.011525933350037584,10.99712593903792,0.09093284968667774
2022-05-13,Us_Mi_26063,0.0,0.0,,,8138.0,145.0,87779.05924540068,2406760.221967655,8138.0,,,0.0,0.0,0.01781764561317277,10.786318413049974,0.0927100389313685
2022-05-13,Us_Mi_26065,0.0,0.0,,,66384.0,769.0,87779.05924540068,2406760.221967655,66384.0,,,0.0,0.0,0.01158411665461557,1.3222924084930208,0.7562623770484108
2022-05-13,Us_Mi_26067,0.0,0.0,,,19843.0,181.0,87779.05924540068,2406760.221967655,19843.0,,,0.0,0.0,0.009121604596079223,4.423678841173244,0.22605619347691636
2022-05-13,Us_Mi_26069,0.0,0.0,,,4860.0,145.0,87779.05924540068,2406760.221967655,4860.0,,,0.0,0.0,0.029835390946502057,18.06153482415652,0.0553662803153663
2022-05-13,Us_Mi_26071,0.0,0.0,,,2673.0,86.0,87779.05924540068,2406760.221967655,2673.0,,,0.0,0.0,0.032173587729143284,32.83915422573913,0.030451454173451464
2022-05-13,Us_Mi_26073,0.0,0.0,,,15890.0,211.0,87779.05924540068,2406760.221967655,15890.0,,,0.0,0.0,0.01327879169288861,5.5241698706985956,0.18102267370600217
2022-05-13,Us_Mi_26075,0.0,0.0,,,45532.0,590.0,87779.05924540068,2406760.221967655,45532.0,,,0.0,0.0,0.012957919704822981,1.9278542397742398,0.5187114146747445
2022-05-13,Us_Mi_26077,0.0,0.0,,,60792.0,675.0,87779.05924540068,2406760.221967655,60792.0,,,0.0,0.0,0.011103434662455586,1.4439245171305548,0.6925569779694954
2022-05-13,Us_Wy_56037,0.0,0.0,,,11088.0,126.0,87779.05924540068,2406760.221967655,11088.0,,,0.0,0.0,0.011363636363636364,7.916581822276396,0.1263171432380209
2022-05-13,Us_Mi_26079,0.0,0.0,,,3623.0,61.0,87779.05924540068,2406760.221967655,3623.0,,,0.0,0.0,0.01683687551752691,24.22828022230215,0.04127408098406833
2022-05-13,Us_Mi_26081,0.0,0.0,,,170251.0,1533.0,87779.05924540068,2406760.221967655,170251.0,,,0.0,0.0,0.009004352397342747,0.5155861595256456,1.9395400390887712
2022-05-13,Us_Mi_26083,0.0,0.0,,,523.0,14.0,87779.05924540068,2406760.221967655,523.0,,,0.0,0.0,0.02676864244741874,167.83758937935121,0.005958140865213287
2022-05-13,Us_Mi_26085,0.0,0.0,,,1893.0,37.0,87779.05924540068,2406760.221967655,1893.0,,,0.0,0.0,0.01954569466455362,46.37034297168552,0.021565507949997613
2022-05-13,Us_Mi_26087,0.0,0.0,,,21122.0,427.0,87779.05924540068,2406760.221967655,21122.0,,,0.0,0.0,0.020215888646908438,4.155811913900231,0.24062686683563106
2022-05-13,Us_Mi_26089,0.0,0.0,,,3697.0,55.0,87779.05924540068,2406760.221967655,3697.0,,,0.0,0.0,0.014876927238301325,23.743321408006675,0.04211710665142165
2022-05-13,Us_Mi_26091,0.0,0.0,,,26611.0,331.0,87779.05924540068,2406760.221967655,26611.0,,,0.0,0.0,0.01243846529630604,3.298600550351384,0.3031588653235005
2022-05-13,Us_Mi_26093,0.0,0.0,,,47690.0,451.0,87779.05924540068,2406760.221967655,47690.0,,,0.0,0.0,0.009456909205284126,1.8406177237450343,0.5432958658929669
2022-05-13,Us_Mi_26095,0.0,0.0,,,2306.0,14.0,87779.05924540068,2406760.221967655,2306.0,,,0.0,0.0,0.006071118820468344,38.06550704483985,0.026270502552928947
2022-05-13,Us_Mi_26097,0.0,0.0,,,2479.0,31.0,87779.05924540068,2406760.221967655,2479.0,,,0.0,0.0,0.012505042355788625,35.40905980048434,0.02824135985633602
2022-05-13,Us_Mi_26099,0.0,0.0,,,238947.0,3970.0,87779.05924540068,2406760.221967655,238947.0,,,0.0,0.0,0.01661456306210164,0.3673578628122583,2.722141272122599
2022-05-13,Us_Mi_26101,0.0,0.0,,,4550.0,91.0,87779.05924540068,2406760.221967655,4550.0,,,0.0,0.0,0.02,19.292100933055096,0.051834686303480794
2022-05-13,Us_Mi_26103,0.0,0.0,,,16276.0,131.0,87779.05924540068,2406760.221967655,16276.0,,,0.0,0.0,0.008048660604571148,5.393159206524987,0.185420077862737
2022-05-13,Us_Mi_26059,0.0,0.0,,,10453.0,203.0,87779.05924540068,2406760.221967655,10453.0,,,0.0,0.0,0.01942026212570554,8.397499210312894,0.11908307163302961
2022-05-13,Us_Mi_26057,0.0,0.0,,,13864.0,191.0,87779.05924540068,2406760.221967655,13864.0,,,0.0,0.0,0.01377668782458165,6.3314382029284975,0.15794199800251818
2022-05-13,Us_Mi_26055,0.0,0.0,,,17858.0,236.0,87779.05924540068,2406760.221967655,17858.0,,,0.0,0.0,0.013215365662448202,4.915391378956248,0.20344259956210112
2022-05-13,Us_Mi_26053,0.0,0.0,,,3296.0,69.0,87779.05924540068,2406760.221967655,3296.0,,,0.0,0.0,0.020934466019417477,26.631996130279333,0.03754881891346653
2022-05-13,Us_Mi_26005,0.0,0.0,,,27448.0,348.0,87779.05924540068,2406760.221967655,27448.0,,,0.0,0.0,0.012678519382104342,3.198012942487638,0.3126941691555914
2022-05-13,Us_Mi_26007,0.0,0.0,,,5809.0,139.0,87779.05924540068,2406760.221967655,5809.0,,,0.0,0.0,0.023928386985711828,15.110872653709878,0.06617751488723515
2022-05-13,Us_Mi_26009,0.0,0.0,,,4470.0,66.0,87779.05924540068,2406760.221967655,4470.0,,,0.0,0.0,0.01476510067114094,19.637373432975544,0.05092330720363937
2022-05-13,Us_Mi_26011,0.0,0.0,,,3267.0,67.0,87779.05924540068,2406760.221967655,3267.0,,,0.0,0.0,0.020508111417202327,26.868398911968377,0.03721844398977401
2022-05-13,Us_Mi_26013,0.0,0.0,,,2222.0,54.0,87779.05924540068,2406760.221967655,2222.0,,,0.0,0.0,0.024302430243024302,39.50452711314162,0.025313554498095456
2022-05-13,Us_Mi_26015,0.0,0.0,,,14514.0,169.0,87779.05924540068,2406760.221967655,14514.0,,,0.0,0.0,0.011643929998622021,6.047888882830418,0.16534695318872972
2022-05-13,Us_Mi_26017,0.0,0.0,,,27496.0,588.0,87779.05924540068,2406760.221967655,27496.0,,,0.0,0.0,0.021384928716904276,3.1924301442173655,0.31324099661549626
2022-05-13,Us_Mi_26019,0.0,0.0,,,3514.0,68.0,87779.05924540068,2406760.221967655,3514.0,,,0.0,0.0,0.01935116676152533,24.97981196511118,0.040032326960534395
2022-05-13,Us_Mi_26021,0.0,0.0,,,35344.0,561.0,87779.05924540068,2406760.221967655,35344.0,,,0.0,0.0,0.015872566772295156,2.483563242570187,0.4026472863099396
2022-05-13,Us_Mi_26023,0.0,0.0,,,12253.0,206.0,87779.05924540068,2406760.221967655,12253.0,,,0.0,0.0,0.016812209254876358,7.163883069077016,0.13958910137946157
2022-05-13,Us_Mi_26025,0.0,0.0,,,35011.0,575.0,87779.05924540068,2406760.221967655,35011.0,,,0.0,0.0,0.016423409785495988,2.507185148821818,0.3988536708068497
2022-05-13,Us_Mi_26001,0.0,0.0,,,1745.0,71.0,87779.05924540068,2406760.221967655,1745.0,,,0.0,0.0,0.040687679083094556,50.3031858139832,0.019879456615290985
2022-05-13,Us_Mi_26027,0.0,0.0,,,11215.0,145.0,87779.05924540068,2406760.221967655,11215.0,,,0.0,0.0,0.012929112795363353,7.826933503825295,0.12776395755901915
2022-05-13,Us_Mi_26031,0.0,0.0,,,4760.0,104.0,87779.05924540068,2406760.221967655,4760.0,,,0.0,0.0,0.021848739495798318,18.44097883306737,0.054227056440564525
2022-05-13,Us_Mi_26033,0.0,0.0,,,11841.0,120.0,87779.05924540068,2406760.221967655,11841.0,,,0.0,0.0,0.010134279199391943,7.413145785440476,0.13489549901527825
2022-05-13,Us_Mi_26035,0.0,0.0,,,6834.0,157.0,87779.05924540068,2406760.221967655,6834.0,,,0.0,0.0,0.022973368451858354,12.844462868803143,0.07785455960395335
2022-05-13,Us_Mi_26037,0.0,0.0,,,22007.0,208.0,87779.05924540068,2406760.221967655,22007.0,,,0.0,0.0,0.009451538146953242,3.988688110392179,0.25070899812762676
2022-05-13,Us_Mi_26039,0.0,0.0,,,2629.0,31.0,87779.05924540068,2406760.221967655,2629.0,,,0.0,0.0,0.011791555724610117,33.388763501483716,0.02995019566853868
2022-05-13,Us_Mi_26041,0.0,0.0,,,10050.0,157.0,87779.05924540068,2406760.221967655,10050.0,,,0.0,0.0,0.015621890547263682,8.734234750786138,0.11449199941757846
2022-05-13,Us_Mi_26043,0.0,0.0,,,7490.0,110.0,87779.05924540068,2406760.221967655,7490.0,,,0.0,0.0,0.014686248331108143,11.71950056680917,0.085327868222653
2022-05-13,Us_Mi_26045,0.0,0.0,,,27518.0,402.0,87779.05924540068,2406760.221967655,27518.0,,,0.0,0.0,0.014608619812486373,3.1898778706810336,0.31349162586795265
2022-05-13,Us_Mi_26047,0.0,0.0,,,6608.0,87.0,87779.05924540068,2406760.221967655,6608.0,,,0.0,0.0,0.01316585956416465,13.283755939073954,0.07527991364690134
2022-05-13,Us_Mi_26049,0.0,0.0,,,103601.0,1720.0,87779.05924540068,2406760.221967655,103601.0,,,0.0,0.0,0.016602156349842183,0.8472800382756989,1.1802473265333877
2022-05-13,Us_Mi_26051,0.0,0.0,,,5632.0,114.0,87779.05924540068,2406760.221967655,5632.0,,,0.0,0.0,0.020241477272727272,15.585770462606655,0.064161088628836
2022-05-13,Us_Mi_26029,0.0,0.0,,,5014.0,60.0,87779.05924540068,2406760.221967655,5014.0,,,0.0,0.0,0.011966493817311527,17.506792829158492,0.05712068508256103
2022-05-13,Us_Mi_26105,0.0,0.0,,,6873.0,96.0,87779.05924540068,2406760.221967655,6873.0,,,0.0,0.0,0.013967699694456569,12.771578531267377,0.07829885691512604
2022-05-13,Us_La_22127,2.0,0.0,,,4452.0,64.0,87779.05924540068,2406760.221967655,4452.0,,,0.0,0.0004492362982929021,0.014375561545372867,19.71676982151857,0.05071824690617505
2022-05-13,Us_La_22123,0.0,0.0,,,3629.0,66.0,87779.05924540068,2406760.221967655,3629.0,,,0.0,0.0,0.01818682832736291,24.188222442932126,0.04134243441655644
2022-05-13,Us_Ky_21207,0.0,0.0,,,6446.0,87.0,87779.05924540068,2406760.221967655,6446.0,,,0.0,0.0,0.013496742165684146,13.61760149633892,0.07343437096972247
2022-05-13,Us_Ky_21209,0.0,0.0,,,17723.0,109.0,87779.05924540068,2406760.221967655,17723.0,,,0.0,0.0,0.0061502003046888225,4.952832999232674,0.2019046473311187
2022-05-13,Us_Ky_21211,0.0,0.0,,,13410.0,162.0,87779.05924540068,2406760.221967655,13410.0,,,0.0,0.0,0.012080536912751677,6.5457911443251815,0.15276992161091812
2022-05-13,Us_Ky_21213,0.0,0.0,,,5635.0,94.0,87779.05924540068,2406760.221967655,5635.0,,,0.0,0.0,0.016681455190771962,15.577472803087964,0.06419526534508006
2022-05-13,Us_Ky_21215,0.0,0.0,,,5384.0,59.0,87779.05924540068,2406760.221967655,5384.0,,,0.0,0.0,0.010958395245170876,16.30368856712494,0.0613358134193276
2022-05-13,Us_Ky_21217,0.0,0.0,,,9492.0,124.0,87779.05924540068,2406760.221967655,9492.0,,,0.0,0.0,0.013063632532659082,9.247688500358269,0.10813513019618455
2022-05-13,Us_Ky_21219,0.0,0.0,,,2982.0,43.0,87779.05924540068,2406760.221967655,2982.0,,,0.0,0.0,0.014419852448021462,29.436304240577023,0.03397165594658895
2022-05-13,Us_Ky_21221,0.0,0.0,,,4016.0,44.0,87779.05924540068,2406760.221967655,4016.0,,,0.0,0.0,0.010956175298804782,21.857335469472282,0.045751230812039315
2022-05-13,Us_Ky_21223,0.0,0.0,,,2217.0,40.0,87779.05924540068,2406760.221967655,2217.0,,,0.0,0.0,0.018042399639152006,39.593621671358,0.025256593304355368
2022-05-13,Us_Ky_21225,0.0,0.0,,,4341.0,57.0,87779.05924540068,2406760.221967655,4341.0,,,0.0,0.0,0.013130615065653075,20.22093048730723,0.04945370840514508
2022-05-13,Us_Ky_21227,0.0,0.0,,,43102.0,372.0,87779.05924540068,2406760.221967655,43102.0,,,0.0,0.0,0.008630689991183703,2.036542602324734,0.4910282745170614
2022-05-13,Us_Ky_21229,0.0,0.0,,,3967.0,61.0,87779.05924540068,2406760.221967655,3967.0,,,0.0,0.0,0.01537685908747164,22.127315161431984,0.045193011113386444
2022-05-13,Us_Ky_21231,0.0,0.0,,,6107.0,92.0,87779.05924540068,2406760.221967655,6107.0,,,0.0,0.0,0.015064679875552645,14.373515514229684,0.06957240203414444
2022-05-13,Us_Ky_21233,0.0,0.0,,,3914.0,49.0,87779.05924540068,2406760.221967655,3914.0,,,0.0,0.0,0.012519161982626469,22.426944109708913,0.0445892224597415
2022-05-13,Us_Ky_21235,0.0,0.0,,,14412.0,199.0,87779.05924540068,2406760.221967655,14412.0,,,0.0,0.0,0.013807937829586456,6.090692426131049,0.16418494483643192
2022-05-13,Us_Ky_21237,0.0,0.0,,,2531.0,28.0,87779.05924540068,2406760.221967655,2531.0,,,0.0,0.0,0.011062821019359936,34.681572202845,0.028833756271232944
2022-05-13,Us_Ky_21239,0.0,0.0,,,6978.0,49.0,87779.05924540068,2406760.221967655,6978.0,,,0.0,0.0,0.00702206936084838,12.579400866351488,0.07949504198366791
2022-05-13,Us_La_22001,1.0,0.0,,,15906.0,294.0,87779.05924540068,2406760.221967655,15906.0,,,0.0,6.28693574751666e-05,0.01848359109769898,5.518613054532923,0.18120494952597044
2022-05-13,Us_La_22003,2.0,1.0,,,7880.0,141.0,87779.05924540068,2406760.221967655,7880.0,,,0.0070921985815602835,0.0002538071065989848,0.017893401015228426,11.139474523528005,0.08977084133437993
2022-05-13,Us_La_22005,20.0,0.0,,,35030.0,293.0,87779.05924540068,2406760.221967655,35030.0,,,0.0,0.0005709391949757351,0.008364259206394518,2.505825271064821,0.399070123343062
2022-05-13,Us_La_22007,1.0,0.0,,,5575.0,70.0,87779.05924540068,2406760.221967655,5575.0,,,0.0,0.00017937219730941703,0.012556053811659192,15.74512273460102,0.063511731020199
2022-05-13,Us_La_22009,0.0,0.0,,,11600.0,208.0,87779.05924540068,2406760.221967655,11600.0,,,0.0,0.0,0.01793103448275862,7.567160279775921,0.13214996947700597
2022-05-13,Us_La_22011,2.0,0.0,,,9271.0,143.0,87779.05924540068,2406760.221967655,9271.0,,,0.0,0.00021572645885017797,0.015424441807787724,9.468132806105132,0.10561744543287263
2022-05-13,Us_Ky_21203,0.0,0.0,,,5059.0,59.0,87779.05924540068,2406760.221967655,5059.0,,,0.0,0.0,0.011662383870330105,17.351069232140876,0.057633335826221835
2022-05-13,Us_Ky_21201,0.0,0.0,,,672.0,21.0,87779.05924540068,2406760.221967655,672.0,,,0.0,0.0,0.03125,130.62360006756055,0.007655584438667933
2022-05-13,Us_Ky_21199,0.0,0.0,,,18157.0,293.0,87779.05924540068,2406760.221967655,18157.0,,,0.0,0.0,0.01613702704191221,4.834447279032918,0.2068488789477584
2022-05-13,Us_Ky_21197,0.0,0.0,,,4782.0,44.0,87779.05924540068,2406760.221967655,4782.0,,,0.0,0.0,0.009201171058134672,18.356139532706123,0.054477685693020916
2022-05-13,Us_Mn_27133,2.0,0.0,,,2348.0,34.0,87779.05924540068,2406760.221967655,2348.0,,,0.0,0.0008517887563884157,0.014480408858603067,37.38460785579245,0.026748976580345692
2022-05-13,Us_Ky_21151,0.0,0.0,,,27833.0,280.0,87779.05924540068,2406760.221967655,27833.0,,,0.0,0.0,0.01006000071857148,3.153776425300926,0.3170801810735782
2022-05-13,Us_Ky_21153,0.0,0.0,,,3950.0,51.0,87779.05924540068,2406760.221967655,3950.0,,,0.0,0.0,0.012911392405063291,22.222546644405238,0.04499934305467014
2022-05-13,Us_Ky_21155,0.0,0.0,,,6433.0,85.0,87779.05924540068,2406760.221967655,6433.0,,,0.0,0.0,0.01321311985076947,13.645120355262037,0.07328627186599823
2022-05-13,Us_Ky_21157,0.0,0.0,,,8421.0,112.0,87779.05924540068,2406760.221967655,8421.0,,,0.0,0.0,0.013300083125519535,10.423828434319045,0.09593404249705753
2022-05-13,Us_Ky_21159,0.0,0.0,,,3308.0,49.0,87779.05924540068,2406760.221967655,3308.0,,,0.0,0.0,0.014812575574365175,26.53538671263624,0.03768552577844274
2022-05-13,Us_Ky_21161,0.0,0.0,,,5017.0,105.0,87779.05924540068,2406760.221967655,5017.0,,,0.0,0.0,0.020928841937412797,17.496324346302707,0.057154861798805086
2022-05-13,Us_Ky_21163,0.0,0.0,,,5821.0,66.0,87779.05924540068,2406760.221967655,5821.0,,,0.0,0.0,0.011338258031266105,15.079721567668903,0.06631422175221137
2022-05-13,Us_Ky_21165,0.0,0.0,,,1706.0,32.0,87779.05924540068,2406760.221967655,1706.0,,,0.0,0.0,0.01875732708089097,51.453141409965234,0.019435159304118294
2022-05-13,Us_Ky_21167,0.0,0.0,,,7401.0,106.0,87779.05924540068,2406760.221967655,7401.0,,,0.0,0.0,0.01432238886636941,11.860432272044411,0.08431395897407942
2022-05-13,Us_Ky_21169,0.0,0.0,,,2875.0,64.0,87779.05924540068,2406760.221967655,2875.0,,,0.0,0.0,0.022260869565217393,30.531846694052412,0.032752686400551054
2022-05-13,Us_La_22013,0.0,0.0,,,3992.0,110.0,87779.05924540068,2406760.221967655,3992.0,,,0.0,0.0,0.02755511022044088,21.988742295942053,0.04547781708208688
2022-05-13,Us_Ky_21171,0.0,0.0,,,3624.0,77.0,87779.05924540068,2406760.221967655,3624.0,,,0.0,0.0,0.021247240618101546,24.221594714514538,0.04128547322281635
2022-05-13,Us_Ky_21175,0.0,0.0,,,5272.0,28.0,87779.05924540068,2406760.221967655,5272.0,,,0.0,0.0,0.005311077389984826,16.650049174013787,0.06005988267954961
2022-05-13,Us_Ky_21177,0.0,0.0,,,10190.0,121.0,87779.05924540068,2406760.221967655,10190.0,,,0.0,0.0,0.011874386653581943,8.614235450971607,0.11608691284230094
2022-05-13,Us_Ky_21179,0.0,0.0,,,14507.0,153.0,87779.05924540068,2406760.221967655,14507.0,,,0.0,0.0,0.010546632660095126,6.050807144509594,0.1652672075174936
2022-05-13,Us_Ky_21181,0.0,0.0,,,2105.0,31.0,87779.05924540068,2406760.221967655,2105.0,,,0.0,0.0,0.014726840855106888,41.70026567477467,0.023980662564577378
2022-05-13,Us_Ky_21183,0.0,0.0,,,7313.0,103.0,87779.05924540068,2406760.221967655,7313.0,,,0.0,0.0,0.014084507042253521,12.00315318547801,0.08331144196425386
2022-05-13,Us_Ky_21185,0.0,0.0,,,18515.0,145.0,87779.05924540068,2406760.221967655,18515.0,,,0.0,0.0,0.007831487982716717,4.740969983548511,0.21092730041954877
2022-05-13,Us_Ky_21187,0.0,0.0,,,2370.0,34.0,87779.05924540068,2406760.221967655,2370.0,,,0.0,0.0,0.014345991561181435,37.037577740675395,0.026999605832802084
2022-05-13,Us_Ky_21189,0.0,0.0,,,1574.0,27.0,87779.05924540068,2406760.221967655,1574.0,,,0.0,0.0,0.017153748411689963,55.76814437446041,0.01793138378937995
2022-05-13,Us_Ky_21191,0.0,0.0,,,3498.0,38.0,87779.05924540068,2406760.221967655,3498.0,,,0.0,0.0,0.010863350485991996,25.094070681932727,0.03985005114056611
2022-05-13,Us_Ky_21193,0.0,0.0,,,11040.0,178.0,87779.05924540068,2406760.221967655,11040.0,,,0.0,0.0,0.0161231884057971,7.9510017432428155,0.12577031577811604
2022-05-13,Us_Ky_21195,0.0,0.0,,,19099.0,307.0,87779.05924540068,2406760.221967655,19099.0,,,0.0,0.0,0.016074140007330227,4.596002892580799,0.21758036784839113
2022-05-13,Us_Ky_21173,0.0,0.0,,,8200.0,108.0,87779.05924540068,2406760.221967655,8200.0,,,0.0,0.0,0.013170731707317073,10.704763322609839,0.09341635773374561
2022-05-13,Us_La_22125,0.0,0.0,,,2835.0,46.0,87779.05924540068,2406760.221967655,2835.0,,,0.0,0.0,0.016225749559082892,30.962631127125462,0.03229699685063034
2022-05-13,Us_La_22015,11.0,1.0,,,37689.0,494.0,87779.05924540068,2406760.221967655,37689.0,,,0.0020242914979757085,0.0002918623471039295,0.013107272679031017,2.329036568903412,0.42936208617404126
2022-05-13,Us_La_22019,11.0,0.0,,,54862.0,706.0,87779.05924540068,2406760.221967655,54862.0,,,0.0,0.0002005030804564179,0.012868652254748278,1.5999974343881136,0.6250010021937502
2022-05-13,Us_La_22077,4.0,1.0,,,6297.0,94.0,87779.05924540068,2406760.221967655,6297.0,,,0.010638297872340425,0.0006352231221216452,0.014927743369858663,13.939822017691073,0.07173692739626782
2022-05-13,Us_La_22079,8.0,0.0,,,32791.0,577.0,87779.05924540068,2406760.221967655,32791.0,,,0.0,0.00024396938184257876,0.017596291665395992,2.6769253528529378,0.37356290078625026
2022-05-13,Us_La_22081,1.0,0.0,,,2112.0,53.0,87779.05924540068,2406760.221967655,2112.0,,,0.0,0.0004734848484848485,0.025094696969696968,41.56205456695108,0.024060408235813503
2022-05-13,Us_La_22083,2.0,0.0,,,6732.0,97.0,87779.05924540068,2406760.221967655,6732.0,,,0.0,0.00029708853238265005,0.014408793820558527,13.039075942572888,0.07669255125165554
2022-05-13,Us_La_22085,1.0,0.0,,,6343.0,113.0,87779.05924540068,2406760.221967655,6343.0,,,0.0,0.00015765410688948448,0.017814914078511747,13.83872918893279,0.07226097037867663
2022-05-13,Us_La_22087,8.0,0.0,,,11439.0,111.0,87779.05924540068,2406760.221967655,11439.0,,,0.0,0.0006993618323280007,0.00970364542355101,7.673665464236444,0.13031581903857511
2022-05-13,Us_La_22089,11.0,0.0,,,13920.0,145.0,87779.05924540068,2406760.221967655,13920.0,,,0.0,0.0007902298850574713,0.010416666666666666,6.305966899813267,0.15857996337240718
2022-05-13,Us_La_22091,1.0,0.0,,,1920.0,23.0,87779.05924540068,2406760.221967655,1920.0,,,0.0,0.0005208333333333333,0.011979166666666667,45.71826002364619,0.021873098396194092
2022-05-13,Us_La_22093,1.0,0.0,,,5805.0,77.0,87779.05924540068,2406760.221967655,5805.0,,,0.0,0.0001722652885443583,0.01326442721791559,15.121284969061271,0.06613194593224309
2022-05-13,Us_La_22095,6.0,0.0,,,10628.0,184.0,87779.05924540068,2406760.221967655,10628.0,,,0.0,0.0005645464809936018,0.017312758750470454,8.259226500319974,0.12107671341393272
2022-05-13,Us_La_22097,4.0,0.0,,,22279.0,416.0,87779.05924540068,2406760.221967655,22279.0,,,0.0,0.00017954127204991249,0.0186722922931909,3.9399909890659672,0.2538076870670876
2022-05-13,Us_La_22099,8.0,0.0,,,12985.0,188.0,87779.05924540068,2406760.221967655,12985.0,,,0.0,0.0006160954948016943,0.014478244127839815,6.760035367377796,0.14792822014301057
2022-05-13,Us_La_22101,4.0,0.0,,,12526.0,262.0,87779.05924540068,2406760.221967655,12526.0,,,0.0,0.0003193357815743254,0.020916493693118314,7.00774862249726,0.14269918255767042
2022-05-13,Us_La_22103,53.0,0.0,,,73066.0,851.0,87779.05924540068,2406760.221967655,73066.0,,,0.0,0.0007253715818574988,0.011647004078504365,1.20136669922263,0.8323853163626654
2022-05-13,Us_La_22105,11.0,0.0,,,34885.0,599.0,87779.05924540068,2406760.221967655,34885.0,,,0.0,0.0003153217715350437,0.017170703740862835,2.5162407695399365,0.39741824872459947
2022-05-13,Us_La_22107,0.0,0.0,,,988.0,11.0,87779.05924540068,2406760.221967655,988.0,,,0.0,0.0,0.011133603238866396,88.8452016653853,0.011255531883041544
2022-05-13,Us_La_22109,20.0,0.0,,,31012.0,419.0,87779.05924540068,2406760.221967655,31012.0,,,0.0,0.0006449116471043467,0.013510899006836063,2.8304868839610693,0.3532961080535267
2022-05-13,Us_La_22111,0.0,0.0,,,6928.0,135.0,87779.05924540068,2406760.221967655,6928.0,,,0.0,0.0,0.019486143187066974,12.670187535421578,0.07892543004626702
2022-05-13,Us_La_22113,6.0,0.0,,,15334.0,224.0,87779.05924540068,2406760.221967655,15334.0,,,0.0,0.0003912873353332464,0.014608060519107865,5.724472365032,0.1746885889621043
2022-05-13,Us_La_22115,1.0,0.0,,,9939.0,191.0,87779.05924540068,2406760.221967655,9939.0,,,0.0,0.00010061374383740819,0.019217225072944964,8.831779781205421,0.11322746091654849
2022-05-13,Us_La_22117,3.0,0.0,,,12994.0,249.0,87779.05924540068,2406760.221967655,12994.0,,,0.0,0.00023087578882561183,0.019162690472525782,6.755353181883999,0.14803075029174273
2022-05-13,Us_La_22119,4.0,0.0,,,11145.0,186.0,87779.05924540068,2406760.221967655,11145.0,,,0.0,0.0003589053387169134,0.016689098250336473,7.876093247680636,0.1269665008466579
2022-05-13,Us_La_22121,1.0,0.0,,,7335.0,90.0,87779.05924540068,2406760.221967655,7335.0,,,0.0,0.000136332651670075,0.012269938650306749,11.967151908030086,0.08356207121671025
2022-05-13,Us_La_22075,4.0,0.0,,,6509.0,45.0,87779.05924540068,2406760.221967655,6509.0,,,0.0,0.0006145337225380243,0.006913504378552773,13.485798009740465,0.07415208201084758
2022-05-13,Us_La_22073,10.0,0.0,,,50769.0,754.0,87779.05924540068,2406760.221967655,50769.0,,,0.0,0.000196970592290571,0.014851582658709055,1.7289893290275697,0.5783725689981135
2022-05-13,Us_La_22071,194.0,0.0,,,90328.0,1109.0,87779.05924540068,2406760.221967655,90328.0,,,0.0,0.0021477282791603934,0.012277477637056063,0.9717812776259929,1.029038141630948
2022-05-13,Us_La_22069,1.0,0.0,,,10162.0,167.0,87779.05924540068,2406760.221967655,10162.0,,,0.0,9.8405825624877e-05,0.016433772879354457,8.637970797618646,0.11576793015735645
2022-05-13,Us_La_22021,1.0,0.0,,,3625.0,55.0,87779.05924540068,2406760.221967655,3625.0,,,0.0,0.00027586206896551725,0.015172413793103448,24.214912895282946,0.04129686546156437
2022-05-13,Us_La_22023,0.0,0.0,,,1199.0,8.0,87779.05924540068,2406760.221967655,1199.0,,,0.0,0.0,0.006672226855713094,73.21022455829915,0.01365929425887329
2022-05-13,Us_La_22025,2.0,0.0,,,2700.0,55.0,87779.05924540068,2406760.221967655,2700.0,,,0.0,0.0007407407407407407,0.020370370370370372,32.51076268348174,0.030759044619647943
2022-05-13,Us_La_22027,0.0,0.0,,,3280.0,78.0,87779.05924540068,2406760.221967655,3280.0,,,0.0,0.0,0.02378048780487805,26.7619083065246,0.037366543093498246
2022-05-13,Us_La_22029,4.0,0.0,,,5103.0,89.0,87779.05924540068,2406760.221967655,5103.0,,,0.0,0.0007838526357044876,0.01744072114442485,17.201461737291922,0.05813459433113461
2022-05-13,Us_La_22031,1.0,0.0,,,7362.0,135.0,87779.05924540068,2406760.221967655,7362.0,,,0.0,0.00013583265417006248,0.018337408312958436,11.923262597853936,0.08386966166290673
